Product Name,Brand Name,Price,Rating,Reviews,Review Votes,Sentiments,neg,neu,pos,compound,review_length
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,1,phone stopped charging went check serial number sim tray surprise sim tray serial number shouldthen checked sn box came phone went apple site check warranty got following messagewere sorry serial number product replaced please check information reenter serial number information correct may need contact usafter went check backup computer discovered serial number match one box worse apple site tell warranty serial numbernow new iphone work warranty pay dolars fixed mean could bougth iphone insteadthis first time problem whe buying amazon hope way solve situation,0.0,1,0.108,0.714,0.179,0.4404,566
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,3,well old model work fine complain price good son complain,0.0,1,0.298,0.298,0.405,0.2023,57
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,4,look brand new retail packaging shown picture wifi got disconnected couple time issue solved rebooting phonehope issueother issue phone far,0.0,1,0.0,0.9,0.1,0.2732,139
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,mother late asked get old style nokia samsung touch screen us phone makereceive callsspending around decided get unlocked iphone g gb phone unlocked run io using abroad surprised adapted fast iphone interface started sending message u via watsapa calling u daily via skype addition taking sending picturesthis iphone high screen resolution powerful memory processor run apps new iphone run save around great value money highly recommend limited budget,0.0,1,0.028,0.75,0.222,0.9327,451
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,4,perfect phone realy like using almost month dont problem,0.0,1,0.0,0.423,0.577,0.8017,56
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,4,wanted iphone really bothered latest technology little guy work great great price run io unlocked phone activated working first try easy needed insert valid sim activated wouldnt activated wifi without sim card arrived time,0.0,1,0.06,0.695,0.245,0.8393,223
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,1,phone needed repair day cost battery needed replaced day thatthe phone new claimed horror story,31.0,0,0.209,0.791,0.0,-0.5719,95
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,excellent conditionjust grandson wantedin box cord right colornew conditionand easy add apps use potential,0.0,1,0.0,0.645,0.355,0.765,106
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,bought phone sister replacement older g quit working limited fund newer model iphones possible past problem used phone made option g dinosaur still great feature easy almost anyone use iphone g purchased tablet distributor fulfilled amazon described new unlocked came original packaging wall charger headphone think wall charger provided work old one fine dont care upgraded latest io restored contact connected straight talk without problem happy purchase,0.0,1,0.154,0.608,0.237,0.7162,456
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,4,product good durable seems exactly like describedmy dad using phone really happy,0.0,1,0.0,0.489,0.511,0.8553,80
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,really like work good smooth bought used clean good condition came really fast expedited shipping buck worth money paid like,0.0,1,0.0,0.459,0.541,0.9384,124
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,1,high hope buying phone came horrible situation right away developed problem plain quit working inside week one give excellent high point amazon return policy thank amazon,0.0,1,0.164,0.504,0.332,0.6486,170
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,4,thanks think ill stick old phone enjoy game phone locked cant get ahold france sfr place fix wont ordering iphones anymore like frozen cant use atm thanks impressed speedy delivery,0.0,1,0.068,0.58,0.353,0.8957,180
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,send iphone back due compatible plan daughter chosen company great understanding helpful would recommend company sure,0.0,1,0.0,0.506,0.494,0.8934,117
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,1,seems phone dropped several time significant wear tear hear phone jack dented bad experience,0.0,0,0.202,0.694,0.104,-0.4019,92
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,item surpassed expectation could tell iphone used needed iphone capability support square credit card reader work great included recharging cable,2.0,1,0.0,0.644,0.356,0.8555,145
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,purchased replacement g phone apparently used basketball often return several feature work subsequently ordered upgrade similar price work fine,0.0,1,0.0,0.904,0.096,0.2023,143
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,4,skeptical buying unlock iphone g amazon seeing bad review checked seller went ahead purchased confirmed got ta say im happy purchase wasnt hard set sims card device came mail like brand new original packaging everything love texting calling friend family experienced white screen death restarted without second thought everything fine ever since havent really experience serious heating problem ive played high capacity game plugged get rather warm hand wasnt enough uncomfortable main reason got phone wanted easier convenient way call text friend family phone flip phone without proper keyboard want much got really good deal im happy say ill using dad stop paying contract die let flip phone know iphone g prevent data used youre plan flip phone would take onto web without warning first caused phone charged extra dollar second internet least dont worry slippage use data im using wifii dont really complaint phone want phone apple product say screen really take miss im spoiled retina display ipod touch g bug everything low resolution comparing watching video picture aint good im bored college casual use great today standardsits little bulky kind like way give feel doesnt slip hand unlike new ipod touchseeing got white screen death second day scared im hoping wasnt reason seller sold mesummeryprosgreat phone great textinghas great cellular connectionsatisfying battery lifecan handle playing game without taking much heatcan prevent using data cellular network unlike old flip phoneconspoor screen quality compared today standard apple productssort bulky weight pro mewhite screen death second day using,0.0,1,0.125,0.608,0.267,0.9904,1615
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,phone meet requirement morewas easy set carrier attlightning fast,0.0,1,0.0,0.734,0.266,0.4404,65
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,well camera appeared broken phone kinda slow satisfied need order another phone,0.0,1,0.185,0.538,0.276,0.1335,79
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,3,item described said good condition received big scratch back small crack charger port,0.0,1,0.0,0.805,0.195,0.4404,85
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,love love exactly advertised receive allotted time promised took att store transferred info except music brand new iphone g told friend go amazon need,0.0,1,0.0,0.533,0.467,0.9413,150
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,arrived exactly amazon said would phone excellent condition brand new far could tell work like charm may newest model suit need tee excellent price,0.0,1,0.0,0.571,0.429,0.9231,147
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,phone supposed brand new receive realize phone used screen replace phone charger water damage sings im happy,0.0,1,0.146,0.685,0.169,0.128,108
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,daughter saved money year long iphone got wouldnt even power battery wouldnt charge sent phone back replaced battery thought good shape ringer switch causing phone vibrate constantly speaker doesnt work anymore headphone keep cutting contacted day stuck po,7.0,0,0.155,0.721,0.124,-0.1027,256
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,observed couple week found every time incoming call going call phone turning even battery icon still high percentage dont know whats wrong phone return check whats problem,0.0,0,0.089,0.826,0.084,-0.0377,171
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,ordered used iphone son instead buying ipod price better new ipod use cell phone plan phone came unlocked described happy,17.0,1,0.0,0.732,0.268,0.765,121
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,great phone used anywhere easy use shipping time great service,0.0,1,0.0,0.387,0.613,0.9022,62
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,would nicer service home tmobile phone outside great house,0.0,1,0.0,0.5,0.5,0.7906,58
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,unlocked phone work great tmobile insert sim card old blackberry phone within minute got signal factory unlocked updated io fine remained unlocked afterward dont buy iphones unlocked software cant update iosmy existing tmobile contract doesnt data plan disabling g data setting general cellular wifi work fine dont pay data plannote factory reset phone way get initial setup either data plan activate via usb cable attached computer itune installedthe condition phone dependent buy copy near perfect,39.0,1,0.0,0.817,0.183,0.9224,499
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,att phone cheap accessory apple spelled abble suggesting middle east origin defective signal problem message didnt go however seller hourshipping nice issued refund including return shipping thanksplease buy cell phone internet,8.0,0,0.154,0.769,0.077,-0.4215,227
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,phone arrived time perfect condition brand new factory packaged unfortunately phone lockedlove iphone item described described factory unlocked jailbroken,1.0,1,0.104,0.736,0.16,0.3182,154
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,iphone g met expectation went beyond concerned performance upgrading latest version io went ahead anyway performed well ever since,5.0,1,0.0,0.89,0.11,0.2732,130
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,bought europe unlocked ready go problem go,0.0,0,0.265,0.49,0.245,-0.0516,42
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,4,good item,0.0,1,0.0,0.256,0.744,0.4404,9
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,excelente,0.0,0,0.0,1.0,0.0,0.0,9
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,complete waste money never worked right constant freeze lockout answering call much phone handle,1.0,0,0.175,0.75,0.075,-0.3818,96
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,battery swelled point almost exploded ruined phone seller would replace,1.0,0,0.239,0.761,0.0,-0.4256,71
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,goog,0.0,0,0.0,1.0,0.0,0.0,4
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,received great condition work great cricket service,0.0,1,0.0,0.379,0.621,0.8481,51
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,heard much negative comment phone asked whatsapp work one said nothing phone work well say found nothing wrong g iphone work perfectly im loading apps like dont care good phone,0.0,0,0.252,0.526,0.221,-0.0757,176
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,phone locked waste money,1.0,0,0.483,0.517,0.0,-0.4215,24
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,2,phone look good tell work phone came little charge charger came workingreally disappointed,0.0,0,0.182,0.647,0.171,-0.0516,90
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,didnt work wouldnt charge complete waste money,0.0,1,0.0,0.72,0.28,0.3252,46
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,doesnt work sent african,0.0,0,0.0,1.0,0.0,0.0,24
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,4,everything work first minute brightness display went ultra dim seen flashlight daylight beware,0.0,1,0.0,0.822,0.178,0.3818,94
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,everything ok,0.0,1,0.0,0.312,0.688,0.296,13
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,good product,0.0,1,0.0,0.256,0.744,0.4404,12
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,completely slow software old power button work want hate im replacing,0.0,0,0.264,0.643,0.093,-0.5267,69
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,useless actually cant download apps cant use company want use pathetic really good music point,0.0,0,0.352,0.502,0.146,-0.5467,94
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,3,never used phone ordered realize needed sim card adapter make work sim card ordered adapter time got regular phone came back repair charged powered access apps already phone put sim card use apps accessed look good shape superficial scratch,0.0,1,0.043,0.887,0.07,0.2732,240
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,great item amazing item work perfect thanks,0.0,1,0.0,0.171,0.829,0.9382,43
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,2,although phone came major flaw appeared working order phone often shuts randomly wont turn back unless plug proven large inconvinience probably wont purchasing seller,0.0,0,0.0,1.0,0.0,0.0,166
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,icheaprepair packed nicely used iphone seems work fine belive advertised factory unlocked couldnt check operator came silicone shell wall charger headphone pb used phone highly recommend many thanks,4.0,1,0.0,0.693,0.307,0.8643,198
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,awesome fast shipping really unlocked,0.0,1,0.0,0.494,0.506,0.6249,37
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,purchased phone fc digital factory unlocked described locked att network dissatisfied falsely advertised phone factory unlocked gave awesome rating found wasnt unlocked disappointed ware fc digital dont let star rating fool,1.0,1,0.14,0.69,0.17,0.2856,223
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,3,phone seller great phone new hassle knew jailbroke meant would looked one cant download apps anything make call picture music get online bit wont hold apps apple doesnt update iphone anymore complete crap havent able jailbreak yet,0.0,1,0.062,0.839,0.098,0.3612,230
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,great phone work amazing trip everything needed everything said offer true work amazing,0.0,1,0.0,0.383,0.617,0.9382,87
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,5,much hesitation regarding purchasing anything electronic internet decided take shot glad product came exactly described worked perfectly change chineese english thats,0.0,1,0.077,0.659,0.264,0.7269,166
Apple iPhone 3GS A1303 16GB GSM Unlocked SmartPhone - Black,Apple,39.0,1,thought could trust buy product received without power cord cable data delivery side tlf iphone come bad battery also came lot cat scratch responsible damage response solution offer hope rfinolhotmailcompens que poda confiar para comprar un producto que se recibieron sin cable cable de alimentacin de suministro de datos para el otro lado tlf el iphone viene con bateras malas tambin vino con una gran cantidad de araazos de gato que e responsable de los daos solucin que ofrezco espero respuesta rfinolhotmailcom,0.0,0,0.108,0.778,0.114,-0.128,514
